[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Serial
[1.886s][info][metaspace] Reserving compressed class space anywhere
[1.886s][info][gc,metaspace] CDS archive(s) not mapped
[1.886s][info][gc,metaspace] Compressed class space mapped at: 0x0000000032000000-0x00000000f2000000, reserved size: 3221225472
[1.886s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, narrow klass pointer bits 22, max shift 10
[1.886s][info][gc,metaspace] Narrow klass base: 0x0000000032000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 16
Num Objects per Class: 4194304
Cycles: 100
Class association: random
Generate 16 classes...
Loading 16...[2.550s][info][gc,metaspace] GC(0) Metaspace: 21325K(21632K)->21325K(21632K) NonClass: 17591K(17792K)->17591K(17792K) Class: 3733K(3840K)->3733K(3840K)
[2.550s][info][gc          ] GC(0) Pause Full (System.gc()) 229M->2M(5939M) 25.878ms
Creating 4194304 objects per class...
Done; will start GCs... 
[55.763s][info][gc,metaspace] GC(25) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[55.763s][info][gc          ] GC(25) Pause Full (System.gc()) 770M->770M(5939M) 1975.313ms
[58.398s][info][gc,metaspace] GC(26) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[58.398s][info][gc          ] GC(26) Pause Full (System.gc()) 770M->770M(5939M) 2635.343ms
[60.995s][info][gc,metaspace] GC(27) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[60.995s][info][gc          ] GC(27) Pause Full (System.gc()) 770M->770M(5939M) 2596.251ms
[62.970s][info][gc,metaspace] GC(28) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[62.971s][info][gc          ] GC(28) Pause Full (System.gc()) 770M->770M(5939M) 1975.811ms
[64.943s][info][gc,metaspace] GC(29) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[64.943s][info][gc          ] GC(29) Pause Full (System.gc()) 770M->770M(5939M) 1972.499ms
[66.919s][info][gc,metaspace] GC(30) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[66.919s][info][gc          ] GC(30) Pause Full (System.gc()) 787M->770M(5939M) 1976.049ms
[69.483s][info][gc,metaspace] GC(31) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[69.483s][info][gc          ] GC(31) Pause Full (System.gc()) 770M->770M(5939M) 2563.715ms
[71.455s][info][gc,metaspace] GC(32) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[71.455s][info][gc          ] GC(32) Pause Full (System.gc()) 770M->770M(5939M) 1971.723ms
[73.431s][info][gc,metaspace] GC(33) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[73.431s][info][gc          ] GC(33) Pause Full (System.gc()) 770M->770M(5939M) 1976.067ms
